id,price,year,month,day_of_week,price_percentile,has_garden,has_parking,location_Urban,location_Suburban,location_Rural,size_sq_ft,size_percentile,has_epc_rating,epc_rating_encoded,Property Type_D,Property Type_F,Property Type_O,Property Type_S,Property Type_T,Property Type_Unknown,is_scraped
2068,0.8311688311688312,2023,12,6,0.764422006088054,True,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2069,-0.4987012987012987,2023,12,6,-0.5206028658400772,True,False,False,True,False,0.1782437745740498,0.2670707070707072,0.0,,False,True,False,False,False,False,True
2070,0.8103896103896104,2023,12,6,0.7219541168609398,False,False,True,False,False,0.564875491480996,0.8654545454545455,0.0,,True,False,False,False,False,False,True
2071,-0.8311688311688312,2023,12,6,-0.8131264384883806,True,False,True,False,False,-0.15203145478374835,-0.14262626262626255,0.0,,False,True,False,False,False,False,True
2072,-0.5236363636363637,2023,12,6,-0.5598039943574132,True,True,False,False,True,0.3669724770642202,0.5802020202020202,0.0,,False,True,False,False,False,False,True
2073,-0.5818181818181818,2023,12,6,-0.611775187467518,True,False,False,False,True,0.4233289646133683,0.6731313131313132,0.0,,False,False,False,False,True,False,True
2074,0.06233766233766234,2023,12,6,0.05701982329794334,False,False,False,False,True,0.28309305373525556,0.44040404040404046,0.0,,False,False,False,False,True,False,True
2075,-0.7480519480519481,2023,12,6,-0.7474942460464771,False,False,True,False,False,0.014416775884665793,0.016565656565656627,0.0,,False,True,False,False,False,False,True
2076,0.06233766233766234,2023,12,6,0.05701982329794334,True,True,False,True,False,0.28309305373525556,0.44040404040404046,0.0,,False,False,False,True,False,False,True
2077,-0.5194805194805194,2023,12,6,-0.5476278862573316,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,False,True,False,False,False,False,True
2078,-0.5194805194805194,2023,12,6,-0.5476278862573316,True,False,False,False,True,,,0.0,,False,True,False,False,False,False,True
2079,-0.1038961038961039,2023,12,6,-0.1351251020862722,True,True,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2080,0.935064935064935,2023,12,6,0.8220357858786842,False,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2081,0.5818181818181818,2023,12,6,0.5372336476353107,False,True,False,True,False,,,0.0,,True,False,False,False,False,False,True
2082,1.0389610389610389,2023,12,6,0.9007350211597001,False,False,True,False,False,,,0.0,,True,False,False,False,False,False,True
2083,0.37402597402597404,2023,12,6,0.36261043878535887,True,False,False,True,False,-0.7169069462647444,-0.5595959595959595,0.0,,False,False,False,True,False,False,True
2084,0.935064935064935,2023,12,6,0.8220357858786842,True,False,False,True,False,0.3669724770642202,0.5802020202020202,0.0,,False,True,False,False,False,False,True
2085,-0.4155844155844156,2023,12,6,-0.4377459351102531,True,False,True,False,False,0.29226736566186107,0.45212121212121215,0.0,,False,True,False,False,False,False,True
2086,1.0389610389610389,2023,12,6,0.9007350211597001,False,False,True,False,False,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2087,0.9142857142857143,2023,12,6,0.8036231346053901,False,False,False,False,True,-0.7169069462647444,-0.5595959595959595,0.0,,True,False,False,False,False,False,True
2088,1.0389610389610389,2023,12,6,0.9007350211597001,False,True,False,True,False,,,0.0,,False,False,False,True,False,False,True
2089,0.935064935064935,2023,12,6,0.8220357858786842,True,False,False,False,True,,,0.0,,False,False,False,True,False,False,True
2090,0.2077922077922078,2023,12,6,0.2046180117306407,True,False,True,False,False,0.254259501965924,0.39434343434343444,0.0,,False,False,False,False,True,False,True
